feeder,percentage overhead,percentage transformers overloaded,percentage line length overloaded,risk factor
p31uhs12_1247--p31udt12460,64.5429,0.0,2.317023791992048,66.85992379199205
p17uhs0_1247--p17udt9907,64.3664,0.002793296089385475,2.4757834738690514,66.84497676995844
p14uhs14_1247--p14udt25387,64.41550000000001,0.0029455081001472753,2.3965735382936457,66.81501904639381
p19uhs12_1247--p19udt13839,64.49629999999999,0.0,2.2761620031282552,66.77246200312824
p5uhs1_1247--p5udt4369,64.8965,0.0,1.873862719911826,66.77036271991183
p22uhs11_1247--p22udt11531,64.5923,0.001869158878504673,2.1611270615093896,66.75529622038789
p20uhs8_1247--p20udt11060,64.6558,0.0,2.0547289936573327,66.71052899365733
p30uhs17_1247--p30udt19933,64.19669999999999,0.0019011406844106464,2.5108264327766867,66.70942757346108
p17uhs9_1247--p17udt242,64.369,0.0017825311942959,2.326984033077414,66.6977665642717
p8uhs15_1247--p8udt10766,64.87180000000001,0.0,1.8242853743164111,66.69608537431643
p16uhs10_1247--p16udt10322,64.67779999999999,0.0,1.9253326868334193,66.6031326868334
p14uhs3_1247--p14udt8602,64.2154,0.00303951367781155,2.3659750817577496,66.58441459543556
p23uhs17_1247--p23udt20733,64.4385,0.0,2.100781158797679,66.53928115879768
p24uhs3_1247--p24udt6086,64.2418,0.0,2.2888495394747825,66.53064953947478
p20uhs9_1247--p20udt10830,64.1657,0.0,2.3484882324750833,66.51418823247508
p8uhs15_1247--p8udt7353,64.7299,0.0,1.782607794471617,66.51250779447162
p17uhs3_1247--p17udt15330,64.06989999999999,0.0,2.4109915637444845,66.48089156374448
p16uhs2_1247--p16udt2378,64.2029,0.0,2.2702682822059224,66.47316828220592
p22uhs6_1247--p22udt8374,64.5959,0.0,1.866116153830076,66.46201615383008
p26uhs1_1247--p26udt18485,64.043,0.0,2.402298536948087,66.44529853694809
p10uhs4_1247--p10udt3935,64.09389999999999,0.0,2.348311342894103,66.4422113428941
p24uhs1_1247--p24udt4296,63.8074,0.0,2.6253184845070887,66.43271848450709
p30uhs16_1247--p30udt23328,63.7369,0.0,2.6225479785343597,66.35944797853436
p28uhs3_1247--p28udt1592,63.7764,0.002849002849002849,2.5204748985701753,66.29972390141918
p25uhs8_1247--p25udt12609,63.9554,0.00303951367781155,2.3281278075724336,66.28656732125025
p21uhs1_1247--p21udt7824,63.9209,0.0,2.3578566999054713,66.27875669990547
p14uhs12_1247--p14udt11112,63.7142,0.001869158878504673,2.560710824814012,66.27677998369252
p9uhs2_1247--p9udt15246,64.4654,0.0,1.803523809048752,66.26892380904876
p18uhs5_1247--p18udt6001,63.8835,0.0014265335235378032,2.371551671307473,66.25647820483101
p15uhs22_1247--p15udt15284,64.2444,0.0,1.9735506785148527,66.21795067851485
p5uhs6_1247--p5udt31451,64.0977,0.003067484662576687,2.1157247936754544,66.21649227833804
p6uhs5_1247--p6udt7513,64.4731,0.0,1.7207186718048677,66.19381867180488
p32uhs8_1247--p32udt8158,63.9444,0.0,2.2422487320776745,66.18664873207767
p29uhs4_1247--p29udt3968,63.9218,0.0,2.2581991342373122,66.1799991342373
p5uhs23_1247--p5udt34702,64.2373,0.0,1.9196089280646735,66.15690892806468
p20uhs17_1247--p20udt22191,63.8993,0.0,2.2459778369015195,66.14527783690151
p15uhs30_1247--p15udt10737,63.8622,0.0016233766233766235,2.2523726926123144,66.1161960692357
p9uhs0_1247--p9udt20621,64.3072,0.0,1.7722409937871333,66.07944099378713
p28uhs5_1247--p28udt7565,63.528,0.0,2.497877205449759,66.02587720544976
p6uhs6_1247--p6udt3231,64.4016,0.0,1.5638354245329635,65.96543542453297
p16uhs22_1247--p16udt6848,63.6685,0.0018484288354898336,2.2896849589300667,65.96003338776555
p14uhs8_1247--p14udt13393,63.6028,0.003861003861003861,2.3404828437936103,65.94714384765462
p15uhs16_1247--p15udt21575,63.986999999999995,0.0,1.95859359670589,65.94559359670589
p16uhs22_1247--p16udt8567,63.6335,0.001941747572815534,2.302709852176159,65.93815159974898
p14uhs7_1247--p14udt20915,63.5385,0.0,2.3934327950567935,65.9319327950568
p18uhs2_1247--p18udt14528,63.9744,0.0,1.927656253701846,65.90205625370184
p16uhs6_1247--p16udt8888,63.9179,0.0,1.880069675073423,65.79796967507343
p31uhs2_1247--p31udt14728,63.7618,0.0,2.0117150990087147,65.77351509900872
p18uhs11_1247--p18udt12723,63.555,0.0,2.1683946517574735,65.72339465175747
p32uhs7_1247--p32udt21309,63.4215,0.0014705882352941176,2.273666675909138,65.69663726414443
p32uhs15_1247--p32udt20633,63.2516,0.0,2.364248104252979,65.61584810425298
p14uhs3_1247--p14udt17420,63.6674,0.0,1.9479604549517997,65.6153604549518
p19uhs13_1247--p19udt14287,64.1223,0.0,1.4720682955226723,65.59436829552267
p18uhs11_1247--p18udt12761,63.4295,0.0,2.1618146805321397,65.59131468053214
p34uhs2_1247--p34udt2271,63.5313,0.0,2.027438056167022,65.55873805616703
p17uhs13_1247--p17udt1410,63.1577,0.0,2.2477546019212524,65.40545460192125
p16uhs18_1247--p16udt20930,63.2947,0.0,2.0938426163898627,65.38854261638986
p5uhs8_1247--p5udt34634,63.4051,0.0,1.952623131586049,65.35772313158604
p12uhs1_1247--p12udt6553,63.6527,0.0,1.6620220068610245,65.31472200686103
p22uhs9_1247--p22udt2060,63.1397,0.0018587360594795538,2.1557332337591637,65.29729196981864
p10uhs9_1247--p10udt4805,62.7956,0.0,2.4544821373697716,65.25008213736977
p20uhs24_1247--p20udt21755,62.9657,0.0,2.2544231691699097,65.22012316916991
p9uhs9_1247--p9udt14367,63.0027,0.0,2.1893133338073407,65.19201333380734
p16uhs19_1247--p16udt23367,63.2398,0.0,1.9295668415849843,65.16936684158499
p17uhs10_1247--p17udt17201,62.8811,0.0,2.267578932725676,65.14867893272567
p2rhs7_25--p2rdt11937,63.0721,0.0045045045045045045,2.0642309961042575,65.14083550060876
p12uhs2_1247--p12udt264,63.2229,0.0,1.895171573977929,65.11807157397793
p25uhs5_1247--p25udt4258,63.1715,0.007662835249042145,1.9379934832057537,65.1171563184548
p21uhs6_1247--p21udt3150,62.7324,0.004081632653061225,2.3389787105538247,65.07546034320688
p33uhs4_1247--p33udt668,62.6888,0.0,2.367234434191327,65.05603443419133
p14uhs2_1247--p14udt13758,63.0967,0.002890173410404624,1.955448285240623,65.05503845865103
p24uhs1_1247--p24udt2103,62.5624,0.0,2.4802409075314973,65.04264090753149
p22uhs12_1247--p22udt12968,62.8283,0.0035460992907801418,2.2085731250947,65.04041922438547
p15uhs10_1247--p15udt20154,62.8056,0.0,2.231458586697863,65.03705858669787
p33uhs0_1247--p33udt2371,62.7571,0.0,2.2701958260110624,65.02729582601107
p15uhs4_1247--p15udt16707,62.9916,0.003401360544217687,1.9841434080758353,64.97914476862005
p20uhs23_1247--p20udt7830,62.8069,0.0016286644951140066,2.1519968616416465,64.96052552613676
p33uhs2_1247--p33udt2089,62.07,0.0,2.857020156534569,64.92702015653457
p17uhs5_1247--p17udt11545,62.8609,0.0,2.063609966633527,64.92450996663352
p32uhs14_1247--p32udt13438,63.1375,0.0,1.756056377346281,64.89355637734629
p7uhs8_1247--p7udt1785,63.3412,0.0,1.5391438691152441,64.88034386911525
p14uhs13_1247--p14udt3556,62.6188,0.0,2.238530462958,64.857330462958
p22uhs15_1247--p22udt12663,62.8351,0.0,2.016328707853634,64.85142870785363
p12uhs9_1247--p12udt4743,62.853,0.0,1.9592337086731888,64.81223370867319
p21uhs3_1247--p21udt1725,62.3459,0.0,2.4554952651680955,64.8013952651681
p26uhs0_1247--p26udt13602,62.4423,0.0016611295681063123,2.2204526005820373,64.66441373015014
p32uhs6_1247--p32udt6621,62.4242,0.003552397868561279,2.2240333633420053,64.65178576121056
p17uhs6_1247--p17udt5901,62.5185,0.0033333333333333335,2.077229255799192,64.59906258913253
p18uhs12_1247--p18udt11987,62.5357,0.0,2.0579088879755445,64.59360888797555
p18uhs1_1247--p18udt2294,62.3938,0.0,2.186515546461946,64.58031554646195
p13uhs15_1247--p13udt19608,62.7811,0.0,1.791193834644929,64.57229383464494
p31uhs13_1247--p31udt12146,62.6273,0.0,1.9395328921997204,64.56683289219971
p19uhs2_1247--p19udt14175,62.4413,0.004739336492890996,1.9843328231011155,64.430372159594
p8uhs9_1247--p8udt9926,62.7371,0.0,1.6883471280252036,64.4254471280252
p7uhs2_1247--p7udt8310,62.6658,0.0036101083032490976,1.7386797538792977,64.40808986218255
p14uhs13_1247--p14udt3200,62.1407,0.0,2.2123794028832204,64.35307940288322
p8uhs2_1247--p8udt423,62.6391,0.0,1.6819247189554476,64.32102471895544
p18uhs13_1247--p18udt3494,62.2657,0.004166666666666667,1.9546140421610863,64.22448070882776
p26uhs12_1247--p26udt10573,62.2538,0.0,1.9357713343973526,64.18957133439736
p6uhs6_1247--p6udt3226,62.6721,0.0,1.4594762854158472,64.13157628541585
p34uhs2_1247--p34udt2219,61.9365,0.0,2.1592482300101943,64.0957482300102
p6uhs2_1247--p6udt790,62.3133,0.0,1.7603484618471312,64.07364846184713
p17uhs13_1247--p17udt8595,61.6671,0.0034071550255536627,2.3812887224962136,64.05179587752177
p30uhs14_1247--p30udt682,61.9082,0.0,2.119317463683224,64.02751746368322
p17uhs17_1247--p17udt8509,61.7404,0.0,2.285847335336446,64.02624733533645
p13uhs30_1247--p13udt33140,61.65,0.002173913043478261,2.365864707215354,64.01803862025884
p31uhs1_1247--p31udt1110,61.5359,0.005988023952095809,2.472971828423842,64.01485985237593
p23uhs17_1247--p23udt20009,61.7782,0.0,2.2341702993881807,64.01237029938818
p9uhs5_1247--p9udt10510,62.0768,0.0,1.9257493839700282,64.00254938397002
p26uhs1_1247--p26udt8040,61.9889,0.004405286343612335,2.0037593115405645,63.997064597884176
p17uhs0_1247--p17udt9902,62.0844,0.004,1.9064272077244504,63.99482720772445
p16uhs18_1247--p16udt20886,62.2681,0.0,1.686977256925224,63.95507725692522
p26uhs6_1247--p26udt5976,61.6253,0.001976284584980237,2.312452130811371,63.93972841539635
p9uhs10_1247--p9udt24937,62.2177,0.0,1.6862477607455644,63.90394776074557
p18uhs0_1247--p18udt12500,61.5785,0.0030581039755351682,2.2337073694055216,63.815265473381054
p9uhs6_1247--p9udt20994,62.3775,0.0,1.4177591297737897,63.79525912977379
p14uhs18_1247--p14udt15101,61.3847,0.0018450184501845018,2.4047538260970343,63.79129884454722
p13uhs7_1247--p13umv54,61.9876,0.0,1.7807571062179612,63.76835710621796
p22uhs5_1247--p22udt6825,61.9881,0.0,1.7749164478003223,63.763016447800325
p24uhs8_1247--p24udt4925,61.5231,0.0,2.2323992559531334,63.75549925595313
p20uhs14_1247--p20udt16270,62.169000000000004,0.0,1.5521274790883222,63.721127479088324
p28uhs5_1247--p28udt7571,61.4365,0.0,2.277245027350743,63.71374502735075
p23uhs1_1247--p23udt12546,62.1,0.007633587786259542,1.4969595781274005,63.60459316591366
p26uhs12_1247--p26udt9120,61.7505,0.0,1.8156328253322922,63.566132825332296
p17uhs2_1247--p17udt3844,61.3022,0.0,2.259957989093128,63.56215798909313
p5uhs3_1247--p5udt2556,61.8517,0.0,1.6231515935625749,63.474851593562576
p31uhs15_1247--p31udt17725,61.0169,0.0,2.454191088131544,63.471091088131544
p17uhs11_1247--p17udt14038,61.5643,0.0029154518950437317,1.878663101668293,63.44587855356334
p18uhs7_1247--p18udt10421,61.2016,0.0,2.206873230231612,63.408473230231614
p20uhs20_1247--p20udt19693,61.4818,0.0038022813688212928,1.8421723662177982,63.327774647586615
p25uhs2_1247--p25udt6505,61.0776,0.0057361376673040155,2.2126756355836608,63.29601177325096
p25uhs6_1247--p25udt11091,61.0774,0.0,2.2163749331753158,63.293774933175314
p25uhs4_1247--p25udt12079,61.0356,0.008928571428571428,2.242586273705777,63.28711484513435
p21uhs9_1247--p21udt3949,61.4062,0.008368200836820083,1.8408329619931725,63.25540116282999
p13uhs31_1247--p13udt31964,61.3097,0.0,1.9230662986349631,63.232766298634964
p32uhs18_1247--p32udt3217,61.074,0.0018181818181818182,2.1130943926933985,63.188912574511576
p9uhs2_1247--p9udt97,61.5673,0.0,1.6203227837478478,63.18762278374785
p34uhs2_1247--p34udt2221,61.1276,0.0,2.0425805190001274,63.17018051900013
p18uhs10_1247--p18udt4157,60.6956,0.00823045267489712,2.4595724413842803,63.163402894059175
p20uhs3_1247--p20udt3802,61.5592,0.0,1.60019476719268,63.15939476719268
p15uhs31_1247--p15udt13981,61.0905,0.0,1.9259213292218655,63.01642132922186
p9uhs2_1247--p9udt15250,61.3222,0.0,1.6580459564113441,62.980245956411345
p17uhs16_1247--p17udt17406,60.8704,0.004048582995951417,2.1016981068600673,62.976146689856016
p32uhs1_1247--p32udt539,61.0619,0.0,1.8822132377579794,62.94411323775798
p17uhs3_1247--p17udt15200,60.4458,0.008912655971479501,2.4747566611090464,62.929469317080525
p16uhs22_1247--p16udt8702,60.7178,0.0,2.206133892692763,62.92393389269276
p29uhs4_1247--p29udt3259,60.8095,0.0,2.108389517448713,62.917889517448714
p31uhs13_1247--p31udt11843,61.0719,0.0,1.8392100422886437,62.91111004228864
p16uhs14_1247--p16udt12534,60.7926,0.0,2.1167848211207256,62.909384821120724
p5uhs4_1247--p5udt12733,61.1283,0.0,1.7578787819341593,62.88617878193416
p16uhs19_1247--p16udt21238,60.9381,0.0,1.9334569637452441,62.87155696374524
p30uhs18_1247--p30udt17177,60.5132,0.0026041666666666665,2.34060596207193,62.856410128738595
p30uhs4_1247--p30udt9827,60.8734,0.0,1.977115750970331,62.85051575097033
p5uhs23_1247--p5udt34834,61.1042,0.0,1.7449241296239082,62.84912412962391
p26uhs3_1247--p26udt16629,61.0367,0.0,1.7812223867123798,62.81792238671238
p2uhs10_1247--p2udt10833,60.6906,0.0,2.123665848917791,62.81426584891779
p18uhs4_1247--p18udt1605,60.5463,0.0,2.2304097354453805,62.77670973544538
p18uhs10_1247--p18udt10260,60.6991,0.0,2.0641549762731084,62.76325497627311
p15uhs15_1247--p15udt4530,60.733000000000004,0.0023923444976076554,1.969598885627929,62.70499123012554
p11uhs2_1247--p11udt4001,61.0637,0.0,1.6222822336533047,62.6859822336533
p28uhs2_1247--p28udt6226,60.4624,0.0,2.197373995703914,62.659773995703915
p9uhs0_1247--p9udt1543,60.7099,0.0,1.9089045680151686,62.618804568015165
p17uhs13_1247--p17udt1222,60.2927,0.0,2.3218730553445397,62.61457305534454
p32uhs7_1247--p32udt5816,60.3767,0.0038910505836575876,2.2192211731606917,62.59981222374435
p31uhs18_1247--p31udt2982,60.9178,0.0,1.65887428226779,62.57667428226779
p16uhs22_1247--p16udt8558,60.2144,0.0,2.3443465233732197,62.558746523373216
p18uhs13_1247--p18udt3437,60.5946,0.0,1.909479343197441,62.50407934319744
p7uhs4_1247--p7udt4586,60.8825,0.0,1.613387128113933,62.495887128113935
p9uhs4_1247--p9udt14414,60.5705,0.0,1.9103837442778013,62.480883744277804
p23uhs19_1247--p23udt2530,60.5595,0.003289473684210526,1.8831375106916277,62.44592698437584
p23uhs17_1247--p23udt20637,60.4155,0.0,1.939659684565404,62.35515968456541
p22uhs7_1247--p22udt8294,60.5877,0.0,1.7654098004486105,62.35310980044861
p19uhs16_1247--p19udt12124,59.885,0.0,2.445661306678029,62.330661306678024
p32uhs3_1247--p32udt13811,60.2163,0.0015060240963855422,2.0228578828763704,62.240663906972756
p18uhs4_1247--p18udt1610,59.7355,0.004672897196261682,2.412199124615072,62.15237202181134
p17uhs4_1247--p17udt15688,60.3913,0.0,1.7478171524884454,62.139117152488446
p13uhs3_1247--p13udt8694,60.5985,0.0,1.5106682490621182,62.10916824906212
p29uhs6_1247--p29udt2698,59.8407,0.0,2.2490476941622104,62.089747694162206
p9uhs12_1247--p9udt22462,60.2258,0.0,1.7976275345895825,62.02342753458958
p22uhs14_1247--p22udt13725,59.9934,0.0,1.9790510004353048,61.972451000435306
p15uhs15_1247--p15udt4509,59.7754,0.0,2.1385815352580924,61.91398153525809
p32uhs0_1247--p32udt10290,59.5034,0.0018214936247723133,2.3539821393448457,61.85920363296962
p17uhs13_1247--p17udt12006,59.5425,0.007042253521126761,2.2802160420031727,61.8297582955243
p29uhs3_1247--p29udt3882,59.4329,0.0,2.382333334623057,61.81523333462305
p13uhs30_1247--p13udt32096,59.669000000000004,0.0022026431718061676,2.1431583293633025,61.81436097253511
p23uhs15_1247--p23udt3268,60.0031,0.0,1.7843119696479186,61.78741196964792
p18uhs8_1247--p18udt7168,59.792,0.004405286343612335,1.9717324318507023,61.76813771819432
p2uhs10_1247--p2udt10083,59.4643,0.005813953488372093,2.1997922401096592,61.66990619359803
p25uhs6_1247--p25udt8476,59.3737,0.0033003300330033004,2.274934079852344,61.65193440988535
p15uhs9_1247--p15udt10545,59.7998,0.0,1.8491367952066127,61.64893679520661
p15uhs0_1247--p15udt508,59.8755,0.0,1.7722712242515375,61.64777122425154
p22uhs12_1247--p22udt13471,59.4693,0.0,2.1042654970394707,61.57356549703947
p14uhs8_1247--p14udt5634,59.3792,0.0016778523489932886,2.18053544872105,61.56141330107004
p32uhs0_1247--p32udt10354,59.202,0.005847953216374269,2.3412391997510755,61.549087152967445
p13uhs3_1247--p13udt8678,59.9336,0.0,1.6081090222433108,61.54170902224331
p34uhs4_1247--p34udt5019,59.4501,0.0,2.0669427910869094,61.51704279108691
p26uhs7_1247--p26udt11114,59.6872,0.0,1.8150610122039827,61.50226101220398
p32uhs3_1247--p32udt13712,59.3419,0.001451378809869376,2.1001966161171093,61.44354799492698
p31uhs9_1247--p31udt12370,59.4788,0.00625,1.8949942740873005,61.380044274087304
p30uhs8_1247--p30udt9870,59.356,0.0,2.0181385700356236,61.374138570035626
p34uhs4_1247--p34udt5233,59.1494,0.0058823529411764705,2.2182265632354867,61.37350891617667
p9uhs0_1247--p9udt20373,59.5602,0.0,1.8081120067318666,61.36831200673187
p26uhs15_1247--p26udt14656,58.9223,0.0,2.4309666760609363,61.35326667606093
p25uhs7_1247--p25udt5076,59.2948,0.007104795737122558,2.0102087204128165,61.31211351614994
p18uhs6_1247--p18udt6696,59.0921,0.0,2.2113374043402114,61.303437404340215
p5uhs4_1247--p5udt26698,60.004,0.0,1.2787602642628677,61.28276026426286
p17uhs8_1247--p17udt63,59.0258,0.0,2.1818454985743068,61.2076454985743
p15uhs5_1247--p15udt25256,59.1018,0.0,2.0780261224034593,61.179826122403455
p26uhs5_1247--p26udt3989,59.4767,0.0,1.6760464007733362,61.15274640077334
p9uhs24_1247--p9udt21969,59.3662,0.0,1.7636437640036846,61.12984376400368
p19uhs1_1247--p19udt6506,59.4087,0.0,1.7191885324410419,61.12788853244105
p21uhs1_1247--p21udt7835,58.8956,0.0,2.190092348227925,61.08569234822793
p5uhs11_1247--p5udt34507,59.2819,0.0,1.744397636982797,61.0262976369828
p19uhs8_1247--p19udt2755,59.1015,0.0,1.877514444549808,60.97901444454981
p10uhs7_1247--p10udt1686,58.8706,0.0,2.0746498953775214,60.94524989537752
p12uhs5_1247--p12udt2372,59.5955,0.0,1.342586851011858,60.93808685101186
p1rhs1_1247--p1rdt17711,58.9108,0.00558659217877095,2.0019209711121158,60.91830756329089
p17uhs3_1247--p17udt15185,58.7336,0.004032258064516129,2.1524511712350956,60.890083429299615
p5uhs28_1247--p5udt3094,59.1217,0.0,1.7375196248694438,60.85921962486944
p18uhs6_1247--p18udt2107,58.7759,0.002702702702702703,2.074985609399959,60.853588312102666
p1rhs4_1247--p1rdt19329,58.4975,0.0,2.354260931181497,60.8517609311815
p2uhs4_1247--p2udt7578,58.9569,0.0,1.8934410803370998,60.850341080337095
p5uhs41_1247--p5udt20024,59.1716,0.0045871559633027525,1.6312785654060584,60.807465721369354
p14uhs2_1247--p14udt2157,59.0448,0.0,1.7550334402011951,60.7998334402012
p26uhs13_1247--p26udt9148,58.7743,0.0,2.017334641255414,60.79163464125541
p10uhs8_1247--p10udt4086,59.4418,0.0,1.2849452354107427,60.726745235410746
p10uhs1_1247--p10udt953,58.5438,0.0033444816053511705,2.1684780139806707,60.71562249558602
p14uhs17_1247--p14udt25549,58.4934,0.0,2.2183207903364788,60.71172079033648
p17uhs19_1247--p17udt9229,58.51,0.004273504273504274,2.1396701099138595,60.65394361418736
p25uhs9_1247--p25udt5652,58.5339,0.011594202898550725,2.09926612568415,60.644760328582706
p26uhs14_1247--p26udt18651,58.8158,0.0,1.809105684463449,60.62490568446345
p9uhs22_1247--p9udt9814,59.0767,0.00425531914893617,1.5194875050840504,60.60044282423299
p18uhs6_1247--p18udt1200,58.2865,0.0,2.289678122509899,60.576178122509894
p22uhs12_1247--p22udt12961,58.4244,0.0,2.1233274948545127,60.54772749485451
p32uhs10_1247--p32udt5756,58.2974,0.0,2.2034907715541485,60.500890771554154
p8uhs6_1247--p8udt891,58.7702,0.0,1.6967348108100762,60.46693481081008
p28uhs1_1247--p28udt7270,58.2983,0.002770083102493075,2.143976959745065,60.445047042847555
p26uhs7_1247--p26udt7835,58.6007,0.0,1.7508937285400306,60.35159372854003
p33uhs4_1247--p33umv3,58.1317,0.005714285714285714,2.2115693264051557,60.34898361211944
p1rhs20_1247--p1rdt10307,58.119,0.002127659574468085,2.2160501802648906,60.33717783983936
p7uhs3_1247--p7udt8292,58.5389,0.013513513513513514,1.6985718029273262,60.25098531644084
p13uhs25_1247--p13udt27802,58.4742,0.006756756756756757,1.6548663690234908,60.13582312578025
p8uhs9_1247--p8udt5620,58.5236,0.0,1.5352733520144672,60.058873352014466
p18uhs8_1247--p18udt8643,57.9406,0.0,2.1083731437862148,60.04897314378622
p32uhs2_1247--p32udt18725,57.9471,0.002242152466367713,2.0583642177489887,60.00770637021535
p17uhs19_1247--p17udt12041,57.924,0.0,1.9415990690399618,59.86559906903996
p14uhs12_1247--p14udt11116,57.7505,0.0,2.0937083512297336,59.84420835122974
p10uhs9_1247--p10udt4838,57.5586,0.0,2.267114221765749,59.82571422176575
p31uhs9_1247--p31udt10155,58.1454,0.0,1.6782687811828123,59.82366878118282
p5uhs32_1247--p5udt4794,58.3114,0.0,1.5088543903341856,59.820254390334185
p21uhs1_1247--p21udt7428,57.7487,0.0,2.0086098287996994,59.7573098287997
p26uhs4_1247--p26udt3801,57.8713,0.0029069767441860465,1.8745486471263892,59.74875562387057
p31uhs1_1247--p31udt13134,57.7096,0.002331002331002331,1.9341127192085366,59.64604372153954
p15uhs31_1247--p15udt6063,57.7557,0.0,1.8426251370598032,59.5983251370598
p7uhs3_1247--p7udt2885,57.8324,0.0,1.7559877898918432,59.58838778989184
p10uhs6_1247--p10udt4567,58.2173,0.0,1.3613755765037636,59.57867557650376
p17uhs20_1247--p17udt18842,57.2981,0.0,2.275527758588729,59.57362775858873
p32uhs1_1247--p32udt7224,57.6018,0.0,1.9673806553533593,59.56918065535336
p12uhs0_1247--p12udt1528,57.8495,0.0,1.7107828638706504,59.56028286387065
p8uhs4_1247--p8udt1416,57.958999999999996,0.0,1.5882769553929335,59.54727695539293
p5uhs6_1247--p5udt16425,57.9186,0.0,1.5812444120762705,59.49984441207627
p22uhs14_1247--p22udt13749,57.5184,0.0,1.9712006533554771,59.489600653355474
p23uhs19_1247--p23udt2528,57.4535,0.007662835249042145,2.0176392623588217,59.47880209760786
p18uhs5_1247--p18udt3252,57.1895,0.0,2.263956587353057,59.45345658735306
p34uhs2_1247--p34udt2266,57.3092,0.0,2.0503424584493533,59.35954245844935
p28uhs2_1247--p28udt6085,57.4001,0.0,1.9170890419374393,59.31718904193744
p33uhs2_1247--p33udt289,57.1552,0.0,2.1605812634588015,59.3157812634588
p32uhs18_1247--p32udt3242,56.9931,0.0029940119760479044,2.280842753113583,59.27693676508963
p33uhs0_1247--p33udt2358,57.0587,0.0,2.190733881024962,59.24943388102496
p23uhs13_1247--p23udt17444,57.0857,0.0018115942028985507,2.13555355697044,59.223065151173344
p2uhs9_1247--p2udt9130,57.4072,0.002849002849002849,1.7930298306588766,59.20307883350788
p5uhs8_1247--p5udt34827,57.3842,0.0,1.7732849535079391,59.15748495350794
p32uhs1_1247--p32udt9585,56.9028,0.0,2.2352102637281375,59.138010263728134
p9uhs15_1247--p9udt6183,57.4256,0.0045871559633027525,1.7037616389364172,59.13394879489972
p11uhs2_1247--p11udt3944,57.3576,0.004132231404958678,1.7703210520966002,59.132053283501556
p32uhs10_1247--p32udt319,56.961999999999996,0.005405405405405406,2.1357033521206423,59.103108757526044
p33uhs0_1247--p33udt68,56.8504,0.0,2.2487718977385858,59.099171897738586
p9uhs1_1247--p9udt19004,57.2127,0.0,1.858373851224444,59.07107385122444
p32uhs5_1247--p32udt12419,57.0793,0.0,1.9297757856123996,59.0090757856124
p20uhs16_1247--p20udt17296,57.2791,0.0,1.718448794776284,58.997548794776286
p5uhs36_1247--p5udt25923,57.2917,0.0,1.591397211333012,58.88309721133301
p16uhs7_1247--p16udt9170,57.0305,0.0,1.7571797517473307,58.78767975174733
p18uhs6_1247--p18udt2167,56.8732,0.002398081534772182,1.8746516396349444,58.750249721169716
p17uhs20_1247--p17udt8178,56.6563,0.002061855670103093,2.064742079280157,58.72310393495027
p20uhs9_1247--p20udt11095,56.9437,0.0,1.7677910957030836,58.71149109570308
p26uhs17_1247--p26udt996,56.7885,0.0,1.8660798129058023,58.6545798129058
p18uhs5_1247--p18umv24,56.472,0.0,2.1624822694945522,58.634482269494555
p15uhs3_1247--p15udt1429,56.8292,0.0,1.8023419700601688,58.63154197006017
p32uhs0_1247--p32udt10303,56.71,0.0,1.9126147340745936,58.622614734074595
p18uhs9_1247--p18udt6061,56.6625,0.0033003300330033004,1.935710420900544,58.60151075093355
p12uhs4_1247--p12udt6802,57.0274,0.0,1.5596331899003204,58.58703318990032
p23uhs14_1247--p23udt21334,56.3284,0.0,2.2032736472567014,58.5316736472567
p2rhs7_25--p2rdt10243,56.4905,0.0,1.9872435865796083,58.47774358657961
p33uhs2_1247--p33udt1267,56.2737,0.0,2.1712887529694855,58.444988752969486
p9uhs7_1247--p9udt4507,56.6082,0.0,1.7598564982103229,58.36805649821032
p5uhs15_1247--p5udt9131,56.4583,0.0,1.7990339027168676,58.257333902716866
p9uhs17_1247--p9udt9734,56.6317,0.0,1.5758668458036098,58.20756684580361
p8uhs0_1247--p8udt3797,56.5512,0.0,1.579262832166345,58.130462832166344
p5uhs28_1247--p5udt2665,56.3411,0.007874015748031496,1.7009666728485797,58.04994068859661
p20uhs25_1247--p20udt25603,55.9058,0.0,2.1238331220050846,58.02963312200508
p32uhs5_1247--p32udt12315,55.9326,0.014534883720930232,2.072280892238999,58.01941577595993
p30uhs12_1247--p30udt12680,55.7903,0.0,2.0400877555289054,57.83038775552891
p1uhs0_1247--p1udt1472,56.2934,0.0,1.5125977146261786,57.80599771462618
p13uhs11_1247--p13udt7949,55.916000000000004,0.0,1.6761870639897638,57.59218706398977
p28uhs2_1247--p28udt6746,55.8686,0.0035087719298245615,1.6945383443002433,57.566647116230065
p5uhs4_1247--p5udt26489,56.0975,0.0,1.4302820854407186,57.52778208544071
p31uhs15_1247--p31udt17718,55.6806,0.0,1.8359157148782366,57.51651571487824
p17uhs9_1247--p17udt730,55.5014,0.0,2.0009222490963148,57.50232224909631
p32uhs14_1247--p32udt9677,55.8535,0.0,1.6303547682616146,57.48385476826161
p32uhs2_1247--p32udt18718,55.5508,0.0024630541871921183,1.9278288485050707,57.48109190269226
p6uhs11_1247--p6udt5075,56.0716,0.0,1.4061023895436575,57.47770238954365
p26uhs19_1247--p26udt3836,55.3454,0.0,2.0770106003003197,57.42241060030032
p16uhs16_1247--p16udt6713,55.5579,0.0,1.7745913614344726,57.33249136143447
p26uhs10_1247--p26udt16013,55.2234,0.0,2.033325601593852,57.25672560159385
